Date,Revenue,Type
2020-02-20,28629.34,Actual
2022-06-18,3698.45,Actual
2019-10-09,34817.37,Actual
2022-09-24,5580.39,Actual
2023-07-05,48630.67,Actual
2021-01-29,1358.42,Actual
2022-11-22,28476.22,Actual
2020-01-16,3415.9,Actual
2020-07-27,20735.31,Actual
2020-05-09,20255.93,Actual
2019-08-07,18488.89,Actual
2021-01-09,11339.33,Actual
2023-10-04,17616.25,Actual
2020-10-21,12282.76,Actual
2019-11-26,20371.43,Actual
2020-05-31,48231.4,Actual
2021-08-26,38074.74,Actual
2022-07-11,25147.99,Actual
2023-08-17,49718.8,Actual
2019-05-28,20794.94,Actual
2022-01-10,9531.19,Actual
2020-07-22,3817.34,Actual
2020-04-30,39869.28,Actual
2019-01-26,28240.91,Actual
2019-07-10,1182.99,Actual
2019-11-07,49585.02,Actual
2020-06-02,28607.57,Actual
2023-01-12,6372.52,Actual
2021-01-10,7056.3,Actual
2021-09-17,8656.62,Actual
2023-07-23,24456.43,Actual
2022-07-24,46506.5,Actual
2021-03-01,30509.06,Actual
2022-07-18,49452.14,Actual
2023-08-09,2407.86,Actual
2020-03-27,16553.0,Actual
2020-08-23,17108.5,Actual
2019-08-31,15531.67,Actual
2022-06-14,47368.17,Actual
2019-10-06,42931.84,Actual
2019-04-21,37882.85,Actual
2021-02-22,5164.09,Actual
2021-03-11,42884.34,Actual
2020-01-22,48214.49,Actual
2020-06-17,466.21,Actual
2022-08-02,24520.94,Actual
2020-05-03,21001.58,Actual
2019-05-30,41864.02,Actual
2023-12-31,24900.14,Actual
2020-03-26,24027.18,Actual
2021-01-19,13165.64,Actual
2021-04-13,23206.75,Actual
2020-06-24,44188.45,Actual
2022-11-20,35592.89,Actual
2021-09-29,8319.31,Actual
2020-03-01,37415.98,Actual
2019-09-04,43477.75,Actual
2020-05-06,9861.18,Actual
2023-10-28,12208.01,Actual
2023-05-22,45900.92,Actual
2022-12-18,6788.94,Actual
2020-03-10,39233.48,Actual
2019-08-15,5537.67,Actual
2020-12-04,38960.09,Actual
2019-08-13,47527.12,Actual
2019-11-02,44063.3,Actual
2021-12-04,330.01,Actual
2022-09-17,1716.79,Actual
2020-10-08,2899.78,Actual
2020-02-14,49621.21,Actual
2020-05-03,16208.85,Actual
2022-12-16,9309.13,Actual
2022-05-14,23538.52,Actual
2022-11-15,34857.33,Actual
2021-04-09,31733.2,Actual
2022-02-16,27796.94,Actual
2019-12-08,8551.26,Actual
2019-04-26,5054.82,Actual
2020-07-24,19121.85,Actual
2023-12-15,39483.67,Actual
2022-08-14,41562.8,Actual
2023-04-25,39231.2,Actual
2023-01-07,22451.42,Actual
2021-11-22,27768.2,Actual
2023-12-16,31597.75,Actual
2023-07-11,48543.0,Actual
2021-03-08,31389.78,Actual
2023-10-10,12518.63,Actual
2019-01-28,3183.47,Actual
2021-08-18,23544.46,Actual
2023-07-21,34329.08,Actual
2020-02-06,28807.01,Actual
2023-08-01,37022.54,Actual
2019-11-30,12348.92,Actual
2020-11-29,19498.45,Actual
2022-03-01,8929.58,Actual
2020-05-06,28686.44,Actual
2022-04-02,26001.56,Actual
2021-09-15,17568.71,Actual
2020-01-09,24178.86,Actual
2019-07-07,42909.03,Actual
2019-05-18,12333.27,Actual
2019-06-07,21585.47,Actual
2019-12-30,40836.68,Actual
2023-10-06,32672.15,Actual
2020-05-12,39180.82,Actual
2019-02-25,23432.11,Actual
2022-01-19,16966.57,Actual
2021-04-28,37119.29,Actual
2022-12-31,1538.07,Actual
2019-12-30,4253.41,Actual
2021-05-17,22218.29,Actual
2021-11-16,8797.35,Actual
2021-07-13,42878.9,Actual
2023-08-27,20521.55,Actual
2022-12-31,2925.02,Actual
2020-10-31,14137.0,Actual
2022-09-21,49852.4,Actual
2023-03-23,18916.78,Actual
2023-07-03,30034.23,Actual
2021-07-17,18518.48,Actual
2022-12-03,24874.18,Actual
2021-01-03,16205.94,Actual
2021-05-28,11808.33,Actual
2021-01-20,13424.65,Actual
2021-01-16,2507.54,Actual
2021-11-17,40967.42,Actual
2023-09-11,40605.95,Actual
2021-08-21,23723.18,Actual
2020-01-01,22010.22,Actual
2021-04-09,25980.14,Actual
2021-05-21,1909.49,Actual
2023-08-30,9689.86,Actual
2021-11-13,12508.35,Actual
2022-07-10,19345.6,Actual
2023-06-02,36545.54,Actual
2019-03-26,40916.29,Actual
2021-03-18,14572.97,Actual
2020-12-22,8320.51,Actual
2020-01-31,42602.16,Actual
2021-08-31,5952.26,Actual
2019-05-08,29336.75,Actual
2020-06-07,8169.81,Actual
2019-02-28,41389.41,Actual
2020-02-15,26460.97,Actual
2023-07-08,12883.87,Actual
2023-06-27,49624.08,Actual
2020-12-21,3652.83,Actual
2020-11-11,21076.65,Actual
2020-09-10,49927.43,Actual
2020-03-02,44457.84,Actual
2020-08-07,9691.09,Actual
2019-02-25,10200.14,Actual
2020-03-22,28351.85,Actual
2023-04-30,31170.86,Actual
2022-01-10,7993.72,Actual
2023-07-11,29530.43,Actual
2021-01-25,535.93,Actual
2023-10-08,48319.77,Actual
2021-10-01,48422.59,Actual
2023-03-24,33337.98,Actual
2020-08-19,1030.28,Actual
2020-09-24,49855.08,Actual
2022-12-30,21772.44,Actual
2019-01-18,19668.79,Actual
2023-03-25,27037.19,Actual
2019-01-27,35652.26,Actual
2021-09-03,36062.99,Actual
2020-11-09,2803.61,Actual
2019-06-28,4765.67,Actual
2023-12-30,31895.19,Actual
2021-12-02,41590.21,Actual
2021-04-30,38934.1,Actual
2022-05-17,21006.9,Actual
2022-05-17,14654.31,Actual
2021-12-23,23581.59,Actual
2021-04-02,43641.84,Actual
2023-06-22,25149.94,Actual
2021-06-28,25275.78,Actual
2019-07-18,18751.49,Actual
2020-06-21,10862.62,Actual
2023-05-04,37546.75,Actual
2019-06-15,7229.84,Actual
2021-10-12,37949.86,Actual
2022-10-22,42152.03,Actual
2019-08-05,33815.24,Actual
2019-07-07,33572.47,Actual
2019-11-20,10107.05,Actual
2021-05-16,33370.7,Actual
2020-11-20,10673.38,Actual
2021-06-25,21131.75,Actual
2023-02-15,28909.87,Actual
2019-08-16,24397.46,Actual
2019-04-03,41204.19,Actual
2023-06-21,35094.23,Actual
2019-03-20,48124.67,Actual
2021-02-19,38392.18,Actual
2022-10-21,35851.87,Actual
2019-12-23,17791.0,Actual
2019-04-18,22703.93,Actual
2023-05-14,17229.04,Actual
2023-04-19,10691.06,Actual
2021-07-13,45466.04,Actual
2020-11-15,19996.96,Actual
2021-10-12,11090.4,Actual
2023-06-27,49100.62,Actual
2023-03-22,47484.55,Actual
2019-03-19,19166.69,Actual
2019-04-23,36900.48,Actual
2020-08-17,21884.05,Actual
2019-07-11,30634.64,Actual
2022-02-10,5733.52,Actual
2020-07-16,35203.3,Actual
2020-10-07,31617.13,Actual
2021-02-24,3591.28,Actual
2021-10-02,4702.52,Actual
2021-02-09,1364.54,Actual
2019-10-03,46271.27,Actual
2019-10-24,10603.32,Actual
2020-04-03,1687.69,Actual
2020-08-19,6484.09,Actual
2023-04-30,49596.74,Actual
2020-09-12,22752.85,Actual
2023-02-15,13414.19,Actual
2023-11-17,45469.83,Actual
2023-12-04,10710.9,Actual
2019-01-11,271.04,Actual
2021-10-15,22108.86,Actual
2019-08-10,4560.06,Actual
2023-02-03,16212.86,Actual
2019-10-08,29884.99,Actual
2021-01-04,840.27,Actual
2019-09-24,14053.48,Actual
2020-04-20,32413.15,Actual
2021-08-28,9070.71,Actual
2022-12-21,29682.95,Actual
2022-07-15,26076.81,Actual
2021-11-26,6948.78,Actual
2022-03-17,33091.03,Actual
2023-11-25,13578.27,Actual
2019-02-08,42101.65,Actual
2023-06-20,23179.57,Actual
2020-08-22,3527.21,Actual
2019-01-14,19126.05,Actual
2020-09-15,39688.81,Actual
2019-08-12,45396.3,Actual
2023-07-23,24346.45,Actual
2021-01-13,17827.9,Actual
2023-06-14,26489.16,Actual
2021-09-08,12261.7,Actual
2022-09-23,38020.0,Actual
2023-08-15,8515.6,Actual
2023-10-24,38407.93,Actual
2019-09-12,1538.64,Actual
2019-12-21,42842.12,Actual
2023-11-07,45193.93,Actual
2019-06-28,28639.11,Actual
2022-12-15,2907.96,Actual
2021-09-26,19633.44,Actual
2021-10-26,13815.6,Actual
2023-10-31,12662.02,Actual
2021-11-16,44227.48,Actual
2023-01-22,16716.51,Actual
2021-09-03,28828.89,Actual
2020-07-22,28024.96,Actual
2021-07-28,42185.47,Actual
2022-08-27,48181.39,Actual
2019-04-05,10208.5,Actual
2022-04-05,3724.38,Actual
2023-04-30,36560.91,Actual
2019-10-12,26567.41,Actual
2019-02-24,43885.48,Actual
2019-02-28,8664.72,Actual
2019-11-22,18029.53,Actual
2020-10-08,41965.57,Actual
2022-04-14,13620.97,Actual
2022-02-16,11217.67,Actual
2022-03-02,21412.38,Actual
2021-05-31,23252.01,Actual
2020-10-10,45595.07,Actual
2021-01-27,11320.64,Actual
2023-10-08,42131.7,Actual
2019-02-06,44681.18,Actual
2019-08-23,25972.9,Actual
2021-10-11,35983.69,Actual
2019-04-15,1640.15,Actual
2023-08-30,20675.84,Actual
2020-08-31,39504.55,Actual
2023-12-01,23166.95,Actual
2019-05-29,21364.7,Actual
2020-02-11,8265.54,Actual
2019-01-22,27725.13,Actual
2021-07-21,38480.53,Actual
2019-10-27,19759.82,Actual
2021-05-10,38323.81,Actual
2020-09-10,2028.95,Actual
2023-12-20,10568.44,Actual
2022-12-20,25093.17,Actual
2021-09-11,48612.15,Actual
2020-01-20,16226.04,Actual
2020-01-11,35247.41,Actual
2020-08-07,4024.48,Actual
2019-03-15,27153.09,Actual
2019-11-01,40909.19,Actual
2021-07-30,24451.83,Actual
2023-06-04,6519.87,Actual
2021-07-12,36276.24,Actual
2022-05-15,35725.09,Actual
2020-04-16,23843.59,Actual
2021-12-28,46461.87,Actual
2021-01-05,30524.66,Actual
2023-09-08,10937.73,Actual
2020-01-17,47118.07,Actual
2021-08-21,42647.38,Actual
2022-02-22,33613.87,Actual
2021-09-14,5845.41,Actual
2020-12-13,44776.45,Actual
2020-03-11,17337.98,Actual
2019-03-28,37174.17,Actual
2021-10-26,42427.93,Actual
2022-09-19,5303.23,Actual
2021-01-04,5808.09,Actual
2023-10-09,27254.96,Actual
2022-11-02,28419.15,Actual
2022-06-07,8639.44,Actual
2019-12-07,46954.02,Actual
2021-04-17,14832.36,Actual
2020-06-16,9525.67,Actual
2020-11-19,22385.93,Actual
2022-04-10,13287.8,Actual
2022-04-01,48786.54,Actual
2022-06-06,36983.19,Actual
2021-05-20,20195.23,Actual
2023-10-06,25088.82,Actual
2023-03-01,23884.85,Actual
2022-11-16,21588.0,Actual
2021-05-14,39116.07,Actual
2022-05-26,32870.81,Actual
2019-08-23,39753.7,Actual
2020-01-25,13305.72,Actual
2019-01-27,23898.62,Actual
2023-09-09,4843.21,Actual
2019-08-24,6293.64,Actual
2023-07-20,29230.98,Actual
2023-11-29,41432.72,Actual
2022-01-05,14913.44,Actual
2021-01-22,20712.46,Actual
2021-11-21,20310.88,Actual
2022-12-13,31777.1,Actual
2021-12-31,23006.35,Actual
2023-03-01,2924.62,Actual
2020-06-28,4790.84,Actual
2021-05-01,9057.18,Actual
2023-02-19,33652.3,Actual
2020-06-17,46757.58,Actual
2021-09-15,2730.03,Actual
2022-06-02,43487.57,Actual
2019-12-27,25407.01,Actual
2020-05-26,4236.53,Actual
2023-12-06,3762.17,Actual
2019-07-02,30743.46,Actual
2021-08-21,32690.98,Actual
2022-05-26,20185.53,Actual
2020-05-27,19925.57,Actual
2023-07-30,42479.37,Actual
2020-07-28,35331.29,Actual
2020-03-21,24170.97,Actual
2021-03-29,6132.48,Actual
2022-04-18,11524.64,Actual
2021-01-31,12034.51,Actual
2020-08-03,24118.15,Actual
2019-12-10,25165.35,Actual
2021-02-12,20961.15,Actual
2019-09-01,16615.64,Actual
2020-09-30,35723.98,Actual
2019-11-15,43918.66,Actual
2023-01-17,25914.37,Actual
2021-11-03,24272.57,Actual
2021-06-24,46202.48,Actual
2023-09-12,41031.93,Actual
2020-02-27,10205.71,Actual
2019-04-18,4207.82,Actual
2019-10-27,8082.17,Actual
2023-03-07,28712.5,Actual
2022-03-18,18705.16,Actual
2023-11-15,42759.72,Actual
2023-02-22,29767.73,Actual
2020-08-31,8093.86,Actual
2021-04-08,15307.51,Actual
2021-05-06,3269.87,Actual
2023-05-18,40535.75,Actual
2020-10-02,45386.24,Actual
2021-01-04,37485.41,Actual
2023-12-08,1482.88,Actual
2023-05-07,31702.62,Actual
2021-02-16,6251.26,Actual
2019-04-06,15798.81,Actual
2019-06-12,42516.5,Actual
2022-06-02,13795.91,Actual
2019-02-05,29732.5,Actual
2023-02-18,33947.13,Actual
2022-11-06,4652.42,Actual
2021-11-24,30630.85,Actual
2019-02-05,26018.53,Actual
2020-12-01,22756.14,Actual
2023-11-01,13784.18,Actual
2020-01-22,33739.71,Actual
2019-04-23,49630.25,Actual
2022-02-16,18132.38,Actual
2020-08-29,8692.16,Actual
2023-05-05,13717.12,Actual
2019-10-08,46488.8,Actual
2023-11-20,21017.62,Actual
2019-05-07,2117.26,Actual
2021-05-15,144.72,Actual
2023-05-13,23573.84,Actual
2023-11-11,32596.31,Actual
2020-11-15,18356.77,Actual
2019-11-18,34109.29,Actual
2020-04-09,42476.26,Actual
2019-11-16,30612.5,Actual
2022-08-27,10608.07,Actual
2019-02-16,10439.2,Actual
2022-06-12,2774.86,Actual
2023-01-13,35136.13,Actual
2021-01-26,13431.69,Actual
2022-01-01,16437.57,Actual
2022-05-13,25837.75,Actual
2022-10-05,12420.64,Actual
2022-10-19,6240.25,Actual
2020-01-12,35732.12,Actual
2023-10-22,20532.28,Actual
2019-08-19,30548.29,Actual
2023-08-18,24311.97,Actual
2023-01-05,21963.34,Actual
2021-10-12,24446.33,Actual
2020-08-05,7760.81,Actual
2020-01-18,30030.09,Actual
2023-07-09,32871.61,Actual
2019-10-03,44831.6,Actual
2019-08-14,35155.33,Actual
2022-03-25,6462.29,Actual
2020-04-03,23390.51,Actual
2022-07-10,24515.34,Actual
2023-09-03,39169.51,Actual
2020-09-23,40657.2,Actual
2020-07-09,39873.97,Actual
2023-04-16,31753.01,Actual
2023-07-20,25848.56,Actual
2021-02-14,10222.44,Actual
2021-01-02,15244.01,Actual
2023-06-10,16852.05,Actual
2022-04-24,9307.47,Actual
2020-10-16,29530.96,Actual
2023-11-08,11947.92,Actual
2023-06-14,6429.48,Actual
2022-02-01,365.32,Actual
2021-11-24,3232.61,Actual
2023-06-04,11494.82,Actual
2019-05-30,35229.37,Actual
2020-06-10,26049.58,Actual
2022-09-20,8259.32,Actual
2023-08-10,23849.32,Actual
2022-06-15,49959.24,Actual
2021-09-13,38504.07,Actual
2023-08-28,12042.78,Actual
2023-09-28,5974.47,Actual
2023-03-03,40600.34,Actual
2020-03-09,2340.4,Actual
2019-11-27,9437.13,Actual
2023-02-05,18555.7,Actual
2022-02-16,18776.41,Actual
2020-01-25,29245.73,Actual
2021-01-26,21358.61,Actual
2019-10-04,14767.35,Actual
2021-10-27,24637.49,Actual
2023-03-29,41489.88,Actual
2023-06-08,8828.71,Actual
2019-05-27,27429.45,Actual
2023-05-15,41272.88,Actual
2019-10-08,24345.27,Actual
2020-08-30,46572.8,Actual
2019-09-04,49778.16,Actual
2020-01-08,35278.2,Actual
2020-02-08,29286.0,Actual
2021-12-03,20081.46,Actual
2020-01-27,36470.77,Actual
2019-10-24,42323.75,Actual
2020-03-20,14153.51,Actual
2019-07-31,3415.07,Actual
2022-09-02,28629.11,Actual
2020-03-18,8608.07,Actual
2022-10-09,19955.71,Actual
2022-03-06,37263.89,Actual
2022-03-12,675.73,Actual
2019-12-15,11164.69,Actual
2022-01-05,9944.19,Actual
2020-06-07,13762.63,Actual
2019-05-29,3154.27,Actual
2021-12-10,6350.47,Actual
2021-12-08,1860.01,Actual
2019-05-13,45720.65,Actual
2019-04-19,2451.47,Actual
2022-12-07,20581.49,Actual
2023-08-28,15973.03,Actual
2022-08-17,45148.33,Actual
2019-09-18,35328.87,Actual
2020-04-20,3660.39,Actual
2021-04-21,19765.98,Actual
2019-09-03,35147.98,Actual
2020-10-12,14794.29,Actual
2020-01-23,20639.23,Actual
2022-09-13,9935.24,Actual
2022-09-19,20146.0,Actual
2021-05-09,1257.18,Actual
2021-05-05,1736.25,Actual
2021-10-21,9147.46,Actual
2020-06-03,15688.64,Actual
2019-05-30,35871.84,Actual
2021-09-03,8438.46,Actual
2021-02-02,36330.48,Actual
2023-10-02,39542.47,Actual
2020-12-26,49698.32,Actual
2020-10-17,29459.18,Actual
2019-05-28,43960.89,Actual
2022-09-05,35106.89,Actual
2020-07-16,6646.37,Actual
2019-03-20,6516.83,Actual
2021-01-17,20815.24,Actual
2021-05-20,42195.02,Actual
2022-12-10,8403.75,Actual
2020-12-31,37545.67,Actual
2019-02-27,45085.66,Actual
2023-08-16,37398.74,Actual
2022-09-18,5656.17,Actual
2021-07-28,30196.0,Actual
2021-08-09,27767.56,Actual
2021-11-16,43973.38,Actual
2020-03-25,20255.99,Actual
2020-11-26,45712.68,Actual
2019-06-28,13002.2,Actual
2023-12-14,39328.18,Actual
2020-08-12,3217.66,Actual
2023-09-04,7023.43,Actual
2019-05-27,9065.25,Actual
2022-12-26,16137.55,Actual
2022-12-07,44611.18,Actual
2019-02-22,3421.5,Actual
2023-01-12,43523.56,Actual
2022-10-10,42607.53,Actual
2023-01-11,13400.12,Actual
2020-06-28,11731.49,Actual
2019-12-14,35761.72,Actual
2021-12-24,43608.72,Actual
2020-03-14,37599.04,Actual
2020-11-29,9630.96,Actual
2023-10-09,7958.45,Actual
2022-07-29,49493.56,Actual
2022-02-26,18688.22,Actual
2022-04-17,3887.6,Actual
2021-12-18,48467.02,Actual
2022-10-22,3573.55,Actual
2019-12-25,23203.9,Actual
2019-08-10,15593.59,Actual
2022-06-13,19910.92,Actual
2023-03-29,33495.02,Actual
2023-11-23,24528.7,Actual
2023-10-14,47472.63,Actual
2023-08-17,42215.69,Actual
2022-12-23,24865.25,Actual
2022-11-09,40346.98,Actual
2023-09-08,31617.45,Actual
2023-09-02,6336.19,Actual
2022-04-06,9935.99,Actual
2019-07-16,31693.09,Actual
2022-10-23,23334.94,Actual
2020-12-12,2641.13,Actual
2022-12-19,8024.32,Actual
2020-03-07,6086.77,Actual
2023-11-03,27167.2,Actual
2022-12-23,3824.69,Actual
2021-03-25,10481.07,Actual
2020-01-17,49211.93,Actual
2022-03-25,28438.64,Actual
2020-02-21,2247.58,Actual
2021-01-14,44975.04,Actual
2023-09-24,28906.44,Actual
2022-07-06,34204.46,Actual
2021-10-10,14046.6,Actual
2020-07-04,25332.21,Actual
2020-11-12,24758.75,Actual
2020-07-05,21454.46,Actual
2021-11-15,19916.4,Actual
2023-08-18,8331.88,Actual
2023-03-29,26765.6,Actual
2023-10-29,18075.78,Actual
2023-08-24,22967.05,Actual
2021-01-17,36237.71,Actual
2021-01-30,19006.68,Actual
2019-10-25,49800.81,Actual
2023-11-21,6856.88,Actual
2022-12-28,34896.99,Actual
2020-05-03,8459.86,Actual
2020-11-21,44527.4,Actual
2022-06-30,12386.44,Actual
2023-05-04,14465.56,Actual
2019-05-09,36036.28,Actual
2019-09-01,29754.63,Actual
2020-03-23,22449.81,Actual
2023-02-09,32846.74,Actual
2020-07-25,23407.46,Actual
2023-08-05,38900.75,Actual
2019-10-15,44674.21,Actual
2023-12-25,40027.54,Actual
2020-12-21,37588.18,Actual
2023-02-17,49160.55,Actual
2021-01-25,14401.59,Actual
2019-10-27,2817.42,Actual
2021-04-28,21843.35,Actual
2021-04-02,25959.5,Actual
2021-05-30,12570.86,Actual
2020-09-12,3684.42,Actual
2023-11-01,47392.46,Actual
2023-12-06,2920.69,Actual
2019-09-28,848.47,Actual
2021-12-14,30030.35,Actual
2023-02-17,9924.07,Actual
2021-05-22,11207.32,Actual
2020-07-20,43596.69,Actual
2022-08-30,31034.5,Actual
2020-04-02,5120.73,Actual
2021-08-12,9521.66,Actual
2023-12-15,30946.89,Actual
2023-07-05,30943.46,Actual
2020-07-21,1425.35,Actual
2019-12-13,31544.3,Actual
2020-08-05,44343.42,Actual
2021-02-19,1001.5,Actual
2023-08-21,48144.81,Actual
2023-05-19,5050.24,Actual
2020-10-06,44074.95,Actual
2023-06-20,27418.57,Actual
2020-01-22,44269.04,Actual
2023-08-08,33709.19,Actual
2021-01-21,18064.05,Actual
2020-10-11,39546.56,Actual
2019-05-25,30811.82,Actual
2020-03-13,28208.9,Actual
2019-05-18,29277.55,Actual
2022-01-07,36638.31,Actual
2019-06-20,40373.43,Actual
2019-08-22,13974.98,Actual
2019-10-25,14717.17,Actual
2021-02-21,6802.61,Actual
2022-11-24,33286.54,Actual
2022-02-09,48903.0,Actual
2021-06-18,27790.53,Actual
2021-02-16,24147.56,Actual
2021-01-03,42734.18,Actual
2023-08-01,40464.93,Actual
2019-03-22,33945.13,Actual
2019-12-14,14505.19,Actual
2021-12-16,43476.92,Actual
2019-08-21,10432.46,Actual
2022-12-17,44520.36,Actual
2023-08-11,19193.26,Actual
2021-10-05,38859.21,Actual
2023-05-20,31736.03,Actual
2023-01-20,14531.18,Actual
2021-08-23,29870.76,Actual
2021-11-13,15004.94,Actual
2019-01-24,2013.75,Actual
2022-12-02,45740.78,Actual
2022-06-04,24260.69,Actual
2021-02-03,28252.87,Actual
2019-02-05,20574.97,Actual
2022-09-20,17086.52,Actual
2023-07-21,48567.36,Actual
2022-03-06,835.16,Actual
2020-12-23,32694.52,Actual
2021-03-13,38761.0,Actual
2023-12-10,26085.4,Actual
2019-11-08,8144.42,Actual
2023-06-02,36992.08,Actual
2021-07-30,35362.25,Actual
2021-10-07,5428.01,Actual
2023-06-03,21768.26,Actual
2019-06-29,31716.77,Actual
2020-03-02,22441.23,Actual
2019-08-27,42385.96,Actual
2020-01-22,4346.97,Actual
2020-01-28,47131.29,Actual
2019-10-30,1842.7,Actual
2019-02-16,3095.55,Actual
2021-12-01,10650.12,Actual
2019-07-29,18134.53,Actual
2021-06-18,37552.89,Actual
2022-11-29,40830.88,Actual
2023-11-26,4346.39,Actual
2023-11-16,7508.69,Actual
2020-06-04,21666.9,Actual
2023-08-18,5528.91,Actual
2021-07-21,45173.67,Actual
2021-06-06,47132.52,Actual
2020-03-11,39663.21,Actual
2019-06-02,28355.69,Actual
2019-08-15,41491.61,Actual
2019-01-07,25319.18,Actual
2019-04-19,30156.91,Actual
2022-04-14,16913.23,Actual
2019-01-26,39286.65,Actual
2021-07-31,21112.96,Actual
2023-06-12,34963.58,Actual
2022-06-01,43231.4,Actual
2019-09-08,41924.83,Actual
2020-08-01,39448.55,Actual
2019-06-28,7954.44,Actual
2019-07-30,22206.32,Actual
2022-09-13,970.97,Actual
2020-10-10,22691.58,Actual
2022-12-09,28901.45,Actual
2020-09-07,12519.48,Actual
2020-04-10,42955.61,Actual
2020-09-26,28821.14,Actual
2023-10-21,43789.45,Actual
2023-09-13,43500.04,Actual
2022-09-02,12004.74,Actual
2020-01-08,2573.56,Actual
2023-01-25,11908.51,Actual
2022-05-09,36969.18,Actual
2023-03-17,45954.04,Actual
2023-05-26,17506.43,Actual
2019-04-26,12309.63,Actual
2023-03-25,46407.3,Actual
2020-08-15,27679.3,Actual
2021-04-10,28683.86,Actual
2021-07-04,30543.52,Actual
2023-09-26,29530.89,Actual
2023-12-16,22759.27,Actual
2023-11-02,47772.08,Actual
2020-08-25,3669.75,Actual
2020-09-10,8552.6,Actual
2019-07-23,30763.91,Actual
2021-03-07,16045.41,Actual
2020-10-29,4095.33,Actual
2023-06-05,32169.97,Actual
2020-04-29,7527.99,Actual
2023-05-10,36775.5,Actual
2019-10-18,6448.0,Actual
2019-11-03,47744.01,Actual
2019-08-06,44740.0,Actual
2022-10-20,11916.31,Actual
2019-10-11,4781.03,Actual
2020-01-01,18313.71,Actual
2019-06-21,46039.24,Actual
2019-05-23,40194.93,Actual
2023-07-24,38607.68,Actual
2023-02-11,48976.56,Actual
2023-12-04,980.86,Actual
2022-02-28,27471.36,Actual
2023-11-11,32369.69,Actual
2020-06-19,5711.33,Actual
2023-07-08,23321.14,Actual
2020-05-17,2446.64,Actual
2020-05-07,1404.36,Actual
2020-05-04,16591.6,Actual
2023-05-09,18339.28,Actual
2019-02-03,24136.99,Actual
2020-09-17,22144.1,Actual
2020-10-23,43905.21,Actual
2023-06-02,25699.23,Actual
2023-12-26,46028.23,Actual
2023-01-12,33809.29,Actual
2019-10-29,13541.64,Actual
2019-05-27,383.51,Actual
2021-08-01,31825.12,Actual
2022-09-21,35381.86,Actual
2019-12-20,2232.13,Actual
2020-06-03,18365.29,Actual
2022-09-22,9579.45,Actual
2023-02-04,32950.28,Actual
2019-03-24,28620.16,Actual
2022-08-06,22460.35,Actual
2023-08-11,28770.79,Actual
2019-04-06,6672.9,Actual
2021-02-26,37166.92,Actual
2021-05-21,41734.34,Actual
2023-10-04,16442.83,Actual
2019-02-27,10306.13,Actual
2021-02-01,25222.88,Actual
2022-09-21,28952.08,Actual
2022-03-17,18997.36,Actual
2019-10-03,42805.79,Actual
2019-07-24,21299.87,Actual
2019-04-24,38858.18,Actual
2019-07-26,9896.12,Actual
2019-10-11,9794.36,Actual
2020-03-21,22734.82,Actual
2020-04-19,2491.72,Actual
2021-09-04,33493.79,Actual
2023-03-22,3532.02,Actual
2022-11-26,11799.35,Actual
2019-05-06,40057.95,Actual
2023-09-19,25166.28,Actual
2023-09-13,49441.09,Actual
2021-08-21,21848.41,Actual
2022-05-11,8048.66,Actual
2020-07-17,19084.96,Actual
2020-10-17,4825.14,Actual
2023-10-07,40804.72,Actual
2021-04-21,47779.83,Actual
2023-04-17,44848.05,Actual
2021-04-17,39879.05,Actual
2020-07-19,40297.33,Actual
2020-03-31,14061.2,Actual
2022-06-05,12355.46,Actual
2021-09-24,34011.81,Actual
2019-04-07,33704.13,Actual
2022-06-29,24480.89,Actual
2022-02-09,44435.51,Actual
2020-03-09,38207.72,Actual
2021-06-02,43027.54,Actual
2020-09-12,34553.57,Actual
2021-07-03,6529.76,Actual
2019-10-18,24271.3,Actual
2021-05-01,34471.62,Actual
2022-10-19,43035.68,Actual
2020-09-13,39070.09,Actual
2021-03-19,25814.73,Actual
2020-09-24,41760.69,Actual
2019-04-08,30647.78,Actual
2022-08-24,19872.63,Actual
2023-05-25,12394.46,Actual
2021-11-07,21585.63,Actual
2022-02-20,47206.31,Actual
2022-07-10,10503.7,Actual
2019-05-07,40332.64,Actual
2021-02-01,25423.27,Actual
2023-02-15,43935.17,Actual
2023-07-21,29551.75,Actual
2023-10-23,40035.12,Actual
2023-09-28,30264.42,Actual
2020-05-26,44144.51,Actual
2020-11-24,33395.72,Actual
2021-09-01,4471.06,Actual
2022-02-04,17459.68,Actual
2022-12-05,12156.62,Actual
2020-06-03,15950.62,Actual
2020-07-06,13145.53,Actual
2021-03-30,28889.17,Actual
2021-09-12,152.88,Actual
2021-01-27,46792.55,Actual
2020-07-23,21250.47,Actual
2022-01-30,19251.3,Actual
2021-01-12,31867.68,Actual
2019-05-29,3103.69,Actual
2021-08-05,7014.24,Actual
2022-02-08,16068.5,Actual
2023-04-28,9134.77,Actual
2019-09-18,47896.98,Actual
2022-03-23,36300.83,Actual
2019-05-03,38478.51,Actual
2019-10-12,32081.61,Actual
2021-07-14,25341.69,Actual
2019-06-24,27119.25,Actual
2020-04-28,23248.04,Actual
2020-10-19,29481.08,Actual
2023-05-22,9701.4,Actual
2021-09-03,19304.26,Actual
2020-01-10,13300.99,Actual
2019-01-01,23834.85,Actual
2021-12-09,23973.49,Actual
2019-03-12,19186.32,Actual
2022-08-16,3092.31,Actual
2023-09-16,35685.47,Actual
