ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
13-06-2023,1342797.818,1073482.456,1609406.55,1342797.818,1342797.818,-579.6782468,-579.6782468,-579.6782468,-9889.707126,-9889.707126,-9889.707126,9310.028879,9310.028879,9310.028879,0,0,0,1342218.14
14-06-2023,1342783.593,1064867.335,1619840.446,1342783.593,1342783.593,11693.62141,11693.62141,11693.62141,2216.315886,2216.315886,2216.315886,9477.305528,9477.305528,9477.305528,0,0,0,1354477.215
15-06-2023,1342769.369,1080182.563,1614774.121,1342769.369,1342769.369,7110.291077,7110.291077,7110.291077,-2083.262178,-2083.262178,-2083.262178,9193.553255,9193.553255,9193.553255,0,0,0,1349879.66
16-06-2023,1342755.144,1082346.283,1608029.774,1342755.144,1342755.144,8205.209371,8205.209371,8205.209371,-292.1125006,-292.1125006,-292.1125006,8497.321871,8497.321871,8497.321871,0,0,0,1350960.354
17-06-2023,1342740.92,1050152.206,1604071.694,1342740.92,1342740.92,-4551.164357,-4551.164357,-4551.164357,-11988.13793,-11988.13793,-11988.13793,7436.973576,7436.973576,7436.973576,0,0,0,1338189.755
18-06-2023,1342726.695,1080048.203,1604983.519,1342726.695,1342726.695,4375.479209,4375.479209,4375.479209,-1693.699043,-1693.699043,-1693.699043,6069.178253,6069.178253,6069.178253,0,0,0,1347102.174
19-06-2023,1342712.471,1097919.917,1626547.879,1342712.471,1342712.471,28187.78485,28187.78485,28187.78485,23730.6029,23730.6029,23730.6029,4457.181954,4457.181954,4457.181954,0,0,0,1370900.255
20-06-2023,1342698.246,1077464.23,1596917.145,1342698.246,1342698.246,-7220.808363,-7220.808363,-7220.808363,-9889.707126,-9889.707126,-9889.707126,2668.898763,2668.898763,2668.898763,0,0,0,1335477.438
21-06-2023,1342684.021,1086460.568,1614503.803,1342684.021,1342684.021,2991.197476,2991.197476,2991.197476,2216.315886,2216.315886,2216.315886,774.8815899,774.8815899,774.8815899,0,0,0,1345675.219
22-06-2023,1342669.797,1065589.813,1597294.156,1342669.797,1342669.797,-3237.030875,-3237.030875,-3237.030875,-2083.262178,-2083.262178,-2083.262178,-1153.768697,-1153.768697,-1153.768697,0,0,0,1339432.766
23-06-2023,1342655.572,1092248.187,1619520.111,1342655.572,1342655.572,-3339.606826,-3339.606826,-3339.606826,-292.1125006,-292.1125006,-292.1125006,-3047.494326,-3047.494326,-3047.494326,0,0,0,1339315.965
24-06-2023,1342641.348,1048464.055,1574639.449,1342641.348,1342641.348,-16828.44804,-16828.44804,-16828.44804,-11988.13793,-11988.13793,-11988.13793,-4840.310105,-4840.310105,-4840.310105,0,0,0,1325812.9
25-06-2023,1342627.123,1063917.052,1619501.268,1342627.123,1342627.123,-8165.410141,-8165.410141,-8165.410141,-1693.699043,-1693.699043,-1693.699043,-6471.711098,-6471.711098,-6471.711098,0,0,0,1334461.713
26-06-2023,1342612.899,1097669.607,1629510.072,1342612.899,1342612.899,15842.20129,15842.20129,15842.20129,23730.6029,23730.6029,23730.6029,-7888.401609,-7888.401609,-7888.401609,0,0,0,1358455.1
27-06-2023,1342598.674,1067863.019,1574600.719,1342598.674,1342598.674,-18935.50076,-18935.50076,-18935.50076,-9889.707126,-9889.707126,-9889.707126,-9045.793633,-9045.793633,-9045.793633,0,0,0,1323663.173
28-06-2023,1342584.449,1076215.339,1580699.894,1342584.449,1342584.449,-7692.913672,-7692.913672,-7692.913672,2216.315886,2216.315886,2216.315886,-9909.229558,-9909.229558,-9909.229558,0,0,0,1334891.536
29-06-2023,1342570.225,1076764.58,1584214.719,1342570.225,1342570.225,-12538.15411,-12538.15411,-12538.15411,-2083.262178,-2083.262178,-2083.262178,-10454.89193,-10454.89193,-10454.89193,0,0,0,1330032.071
30-06-2023,1342556,1074110.009,1579678.583,1342556,1342556,-10962.4848,-10962.4848,-10962.4848,-292.1125006,-292.1125006,-292.1125006,-10670.3723,-10670.3723,-10670.3723,0,0,0,1331593.516
01-07-2023,1342541.776,1045371.507,1564978.599,1342541.776,1342541.776,-22543.0192,-22543.0192,-22543.0192,-11988.13793,-11988.13793,-11988.13793,-10554.88126,-10554.88126,-10554.88126,0,0,0,1319998.757
02-07-2023,1342527.551,1081600.039,1596116.094,1342527.551,1342527.551,-11812.79154,-11812.79154,-11812.79154,-1693.699043,-1693.699043,-1693.699043,-10119.0925,-10119.0925,-10119.0925,0,0,0,1330714.76
03-07-2023,1342513.327,1089801.352,1617620.233,1342513.327,1342513.327,14345.97818,14345.97818,14345.97818,23730.6029,23730.6029,23730.6029,-9384.62472,-9384.62472,-9384.62472,0,0,0,1356859.305
04-07-2023,1342499.102,1056869.065,1582845.411,1342499.102,1342499.102,-18272.8835,-18272.8835,-18272.8835,-9889.707126,-9889.707126,-9889.707126,-8383.176371,-8383.176371,-8383.176371,0,0,0,1324226.219
05-07-2023,1342484.878,1081250.394,1608434.031,1342484.878,1342484.878,-4939.022663,-4939.022663,-4939.022663,2216.315886,2216.315886,2216.315886,-7155.338549,-7155.338549,-7155.338549,0,0,0,1337545.855
06-07-2023,1342470.653,1074628.301,1594939.403,1342470.653,1342470.653,-7832.383889,-7832.383889,-7832.383889,-2083.262178,-2083.262178,-2083.262178,-5749.121711,-5749.121711,-5749.121711,0,0,0,1334638.269
07-07-2023,1342456.428,1062094.743,1619041.404,1342456.428,1342456.428,-4510.353118,-4510.353118,-4510.353118,-292.1125006,-292.1125006,-292.1125006,-4218.240618,-4218.240618,-4218.240618,0,0,0,1337946.075
08-07-2023,1342442.204,1062172.799,1599801.203,1342442.204,1342442.204,-14608.34773,-14608.34773,-14608.34773,-11988.13793,-11988.13793,-11988.13793,-2620.209797,-2620.209797,-2620.209797,0,0,0,1327833.856
09-07-2023,1342427.979,1067825.47,1615888.757,1342427.979,1342427.979,-2708.007072,-2708.007072,-2708.007072,-1693.699043,-1693.699043,-1693.699043,-1014.308029,-1014.308029,-1014.308029,0,0,0,1339719.972
10-07-2023,1342413.755,1103159.1,1640351.012,1342413.755,1342413.755,24271.12796,24271.12796,24271.12796,23730.6029,23730.6029,23730.6029,540.5250681,540.5250681,540.5250681,0,0,0,1366684.883
11-07-2023,1342399.53,1053446.903,1588820.78,1342399.53,1342399.53,-7901.912569,-7901.912569,-7901.912569,-9889.707126,-9889.707126,-9889.707126,1987.794557,1987.794557,1987.794557,0,0,0,1334497.618
12-07-2023,1342385.306,1080312.293,1599202.192,1342385.306,1342385.306,5491.80717,5491.80717,5491.80717,2216.315886,2216.315886,2216.315886,3275.491285,3275.491285,3275.491285,0,0,0,1347877.113
13-07-2023,1342371.081,1093732.663,1604582.946,1342371.081,1342371.081,2274.741068,2274.741068,2274.741068,-2083.262178,-2083.262178,-2083.262178,4358.003246,4358.003246,4358.003246,0,0,0,1344645.822
14-07-2023,1342356.856,1074631.97,1608992.556,1342356.856,1342356.856,4905.722647,4905.722647,4905.722647,-292.1125006,-292.1125006,-292.1125006,5197.835148,5197.835148,5197.835148,0,0,0,1347262.579
15-07-2023,1342342.632,1080988.409,1604873.904,1342342.632,1342342.632,-6221.058727,-6221.058727,-6221.058727,-11988.13793,-11988.13793,-11988.13793,5767.079207,5767.079207,5767.079207,0,0,0,1336121.573
16-07-2023,1342328.407,1090919.088,1621592.48,1342328.407,1342328.407,4354.888104,4354.888104,4354.888104,-1693.699043,-1693.699043,-1693.699043,6048.587147,6048.587147,6048.587147,0,0,0,1346683.295
17-07-2023,1342314.183,1106132.408,1627402.401,1342314.183,1342314.183,29767.40474,29767.40474,29767.40474,23730.6029,23730.6029,23730.6029,6036.801839,6036.801839,6036.801839,0,0,0,1372081.587
18-07-2023,1342299.958,1087857.124,1576777.212,1342299.958,1342299.958,-4151.49023,-4151.49023,-4151.49023,-9889.707126,-9889.707126,-9889.707126,5738.216896,5738.216896,5738.216896,0,0,0,1338148.468
19-07-2023,1342285.734,1068609.859,1608992.256,1342285.734,1342285.734,7387.75936,7387.75936,7387.75936,2216.315886,2216.315886,2216.315886,5171.443474,5171.443474,5171.443474,0,0,0,1349673.493
20-07-2023,1342271.509,1086697.323,1623261.233,1342271.509,1342271.509,2283.613049,2283.613049,2283.613049,-2083.262178,-2083.262178,-2083.262178,4366.875227,4366.875227,4366.875227,0,0,0,1344555.122
21-07-2023,1342257.284,1074299.774,1598479.327,1342257.284,1342257.284,3073.84202,3073.84202,3073.84202,-292.1125006,-292.1125006,-292.1125006,3365.954521,3365.954521,3365.954521,0,0,0,1345331.126
22-07-2023,1342243.06,1054047.762,1600146.795,1342243.06,1342243.06,-9768.082711,-9768.082711,-9768.082711,-11988.13793,-11988.13793,-11988.13793,2220.055223,2220.055223,2220.055223,0,0,0,1332474.977
23-07-2023,1342228.835,1072415.312,1611556.471,1342228.835,1342228.835,-704.6897076,-704.6897076,-704.6897076,-1693.699043,-1693.699043,-1693.699043,989.0093358,989.0093358,989.0093358,0,0,0,1341524.146
24-07-2023,1342214.611,1117732.133,1636057.603,1342214.611,1342214.611,23469.91892,23469.91892,23469.91892,23730.6029,23730.6029,23730.6029,-260.6839715,-260.6839715,-260.6839715,0,0,0,1365684.53
25-07-2023,1342200.386,1066488.072,1603920.916,1342200.386,1342200.386,-11347.62517,-11347.62517,-11347.62517,-9889.707126,-9889.707126,-9889.707126,-1457.91804,-1457.91804,-1457.91804,0,0,0,1330852.761
26-07-2023,1342186.162,1066874.214,1591479.801,1342186.162,1342186.162,-312.9333137,-312.9333137,-312.9333137,2216.315886,2216.315886,2216.315886,-2529.2492,-2529.2492,-2529.2492,0,0,0,1341873.228
27-07-2023,1342171.937,1056267.586,1573142.411,1342171.937,1342171.937,-5484.574869,-5484.574869,-5484.574869,-2083.262178,-2083.262178,-2083.262178,-3401.31269,-3401.31269,-3401.31269,0,0,0,1336687.362
28-07-2023,1342157.713,1078127.477,1599689.785,1342157.713,1342157.713,-4295.42555,-4295.42555,-4295.42555,-292.1125006,-292.1125006,-292.1125006,-4003.313049,-4003.313049,-4003.313049,0,0,0,1337862.287
29-07-2023,1342143.488,1044467.573,1601490.65,1342143.488,1342143.488,-16257.6523,-16257.6523,-16257.6523,-11988.13793,-11988.13793,-11988.13793,-4269.514363,-4269.514363,-4269.514363,0,0,0,1325885.836
30-07-2023,1342129.263,1062400.386,1587971.538,1342129.263,1342129.263,-5835.353373,-5835.353373,-5835.353373,-1693.699043,-1693.699043,-1693.699043,-4141.654329,-4141.654329,-4141.654329,0,0,0,1336293.91
31-07-2023,1342115.039,1099871.092,1629470.023,1342115.039,1342115.039,20159.3961,20159.3961,20159.3961,23730.6029,23730.6029,23730.6029,-3571.2068,-3571.2068,-3571.2068,0,0,0,1362274.435
01-08-2023,1342100.814,1063426.691,1586072.712,1342100.814,1342100.814,-12411.12759,-12411.12759,-12411.12759,-9889.707126,-9889.707126,-9889.707126,-2521.420466,-2521.420466,-2521.420466,0,0,0,1329689.687
02-08-2023,1342086.59,1093704.607,1613401.782,1342086.59,1342086.59,1247.249397,1247.249397,1247.249397,2216.315886,2216.315886,2216.315886,-969.0664887,-969.0664887,-969.0664887,0,0,0,1343333.839
03-08-2023,1342072.365,1097133.745,1622097.213,1342072.365,1342072.365,-989.0972328,-989.0972328,-989.0972328,-2083.262178,-2083.262178,-2083.262178,1094.164945,1094.164945,1094.164945,0,0,0,1341083.268
04-08-2023,1342058.141,1091869.739,1617637.268,1342058.141,1342058.141,3368.557565,3368.557565,3368.557565,-292.1125006,-292.1125006,-292.1125006,3660.670066,3660.670066,3660.670066,0,0,0,1345426.698
05-08-2023,1342043.916,1063358.183,1613690.878,1342043.916,1342043.916,-5281.758731,-5281.758731,-5281.758731,-11988.13793,-11988.13793,-11988.13793,6706.379203,6706.379203,6706.379203,0,0,0,1336762.157
06-08-2023,1342029.691,1081080.628,1610296.67,1342029.691,1342029.691,8496.97585,8496.97585,8496.97585,-1693.699043,-1693.699043,-1693.699043,10190.67489,10190.67489,10190.67489,0,0,0,1350526.667
07-08-2023,1342015.467,1109805.588,1636866.388,1342015.467,1342015.467,37787.39842,37787.39842,37787.39842,23730.6029,23730.6029,23730.6029,14056.79552,14056.79552,14056.79552,0,0,0,1379802.865
08-08-2023,1342001.242,1094648.725,1628010.891,1342001.242,1342001.242,8343.018722,8343.018722,8343.018722,-9889.707126,-9889.707126,-9889.707126,18232.72585,18232.72585,18232.72585,0,0,0,1350344.261
09-08-2023,1341987.018,1080790.493,1623524.444,1341987.018,1341987.018,24848.87773,24848.87773,24848.87773,2216.315886,2216.315886,2216.315886,22632.56185,22632.56185,22632.56185,0,0,0,1366835.895
10-08-2023,1341972.793,1070956.015,1622729.794,1341972.793,1341972.793,25075.06107,25075.06107,25075.06107,-2083.262178,-2083.262178,-2083.262178,27158.32325,27158.32325,27158.32325,0,0,0,1367047.854
11-08-2023,1341958.569,1106180.832,1629433.888,1341958.569,1341958.569,31410.06153,31410.06153,31410.06153,-292.1125006,-292.1125006,-292.1125006,31702.17403,31702.17403,31702.17403,0,0,0,1373368.63
12-08-2023,1341944.344,1086817.257,1628043.032,1341944.344,1341944.344,24160.86045,24160.86045,24160.86045,-11988.13793,-11988.13793,-11988.13793,36148.99838,36148.99838,36148.99838,0,0,0,1366105.204
13-08-2023,1341930.119,1123118.181,1619449.903,1341930.119,1341930.119,38685.56975,38685.56975,38685.56975,-1693.699043,-1693.699043,-1693.699043,40379.26879,40379.26879,40379.26879,0,0,0,1380615.689
14-08-2023,1341915.895,1149248.563,1686692.608,1341915.895,1341915.895,68002.73603,68002.73603,68002.73603,23730.6029,23730.6029,23730.6029,44272.13314,44272.13314,44272.13314,0,0,0,1409918.631
15-08-2023,1341901.67,1116921.59,1658272.205,1341901.67,1341901.67,37818.93292,37818.93292,37818.93292,-9889.707126,-9889.707126,-9889.707126,47708.64004,47708.64004,47708.64004,0,0,0,1379720.603
16-08-2023,1341887.446,1148009.062,1654365.245,1341887.446,1341887.446,52791.33229,52791.33229,52791.33229,2216.315886,2216.315886,2216.315886,50575.0164,50575.0164,50575.0164,0,0,0,1394678.778
17-08-2023,1341873.221,1132129.631,1681351.251,1341873.221,1341873.221,50682.64543,50682.64543,50682.64543,-2083.262178,-2083.262178,-2083.262178,52765.9076,52765.9076,52765.9076,0,0,0,1392555.867
18-08-2023,1341858.997,1120647.279,1661134.191,1341858.997,1341858.997,53895.37796,53895.37796,53895.37796,-292.1125006,-292.1125006,-292.1125006,54187.49046,54187.49046,54187.49046,0,0,0,1395754.375
19-08-2023,1341844.772,1121361.459,1661297.832,1341844.772,1341844.772,42772.2326,42772.2326,42772.2326,-11988.13793,-11988.13793,-11988.13793,54760.37054,54760.37054,54760.37054,0,0,0,1384617.005
20-08-2023,1341830.548,1133987.969,1663025.782,1341830.548,1341830.548,52728.48085,52728.48085,52728.48085,-1693.699043,-1693.699043,-1693.699043,54422.1799,54422.1799,54422.1799,0,0,0,1394559.028
21-08-2023,1341816.323,1149802.848,1680773.158,1341816.323,1341816.323,76860.40085,76860.40085,76860.40085,23730.6029,23730.6029,23730.6029,53129.79796,53129.79796,53129.79796,0,0,0,1418676.724
22-08-2023,1341802.098,1117907.582,1648437.956,1341802.098,1341802.098,40971.41996,40971.41996,40971.41996,-9889.707126,-9889.707126,-9889.707126,50861.12709,50861.12709,50861.12709,0,0,0,1382773.518
23-08-2023,1341787.874,1125089.277,1637312.315,1341787.874,1341787.874,49832.68145,49832.68145,49832.68145,2216.315886,2216.315886,2216.315886,47616.36556,47616.36556,47616.36556,0,0,0,1391620.555
24-08-2023,1341773.649,1149292.149,1656766.462,1341773.649,1341773.649,41335.47089,41335.47089,41335.47089,-2083.262178,-2083.262178,-2083.262178,43418.73307,43418.73307,43418.73307,0,0,0,1383109.12
25-08-2023,1341759.425,1123679.174,1647008.397,1341759.425,1341759.425,38022.50581,38022.50581,38022.50581,-292.1125007,-292.1125007,-292.1125007,38314.61832,38314.61832,38314.61832,0,0,0,1379781.931
26-08-2023,1341745.2,1103168.097,1643346.737,1341745.2,1341745.2,20384.9951,20384.9951,20384.9951,-11988.13793,-11988.13793,-11988.13793,32373.13303,32373.13303,32373.13303,0,0,0,1362130.195
27-08-2023,1341730.976,1105492.058,1625870.463,1341730.976,1341730.976,23991.37389,23991.37389,23991.37389,-1693.699043,-1693.699043,-1693.699043,25685.07294,25685.07294,25685.07294,0,0,0,1365722.349
28-08-2023,1341716.751,1133829.977,1653120.101,1341716.751,1341716.751,42091.90461,42091.90461,42091.90461,23730.6029,23730.6029,23730.6029,18361.30171,18361.30171,18361.30171,0,0,0,1383808.656
29-08-2023,1341702.526,1083405.525,1612325.451,1341702.526,1341702.526,640.8829903,640.8829903,640.8829903,-9889.707126,-9889.707126,-9889.707126,10530.59012,10530.59012,10530.59012,0,0,0,1342343.409
30-08-2023,1341688.302,1077150.024,1598413.848,1341688.302,1341688.302,4553.273158,4553.273158,4553.273158,2216.315886,2216.315886,2216.315886,2336.957272,2336.957272,2336.957272,0,0,0,1346241.575
31-08-2023,1341674.077,1079449.411,1623334.74,1341674.077,1341674.077,-8146.687084,-8146.687084,-8146.687084,-2083.262178,-2083.262178,-2083.262178,-6063.424906,-6063.424906,-6063.424906,0,0,0,1333527.39
01-09-2023,1341659.853,1063521.676,1616789.938,1341659.853,1341659.853,-14797.80309,-14797.80309,-14797.80309,-292.1125006,-292.1125006,-292.1125006,-14505.69059,-14505.69059,-14505.69059,0,0,0,1326862.05
02-09-2023,1341645.628,1044355.539,1565381.666,1341645.628,1341645.628,-34808.1561,-34808.1561,-34808.1561,-11988.13793,-11988.13793,-11988.13793,-22820.01817,-22820.01817,-22820.01817,0,0,0,1306837.472
03-09-2023,1341631.404,1037187.407,1589576.218,1341631.404,1341631.404,-32529.25406,-32529.25406,-32529.25406,-1693.699043,-1693.699043,-1693.699043,-30835.55501,-30835.55501,-30835.55501,0,0,0,1309102.15
04-09-2023,1341617.179,1080771.422,1610050.284,1341617.179,1341617.179,-14653.82739,-14653.82739,-14653.82739,23730.6029,23730.6029,23730.6029,-38384.43028,-38384.43028,-38384.43028,0,0,0,1326963.352
05-09-2023,1341602.954,1023425.963,1555383.931,1341602.954,1341602.954,-55195.46079,-55195.46079,-55195.46079,-9889.707126,-9889.707126,-9889.707126,-45305.75366,-45305.75366,-45305.75366,0,0,0,1286407.494
06-09-2023,1341588.73,1014854.49,1553571.937,1341588.73,1341588.73,-49233.18127,-49233.18127,-49233.18127,2216.315886,2216.315886,2216.315886,-51449.49715,-51449.49715,-51449.49715,0,0,0,1292355.549
07-09-2023,1341574.505,1034810.168,1549239.821,1341574.505,1341574.505,-58763.42127,-58763.42127,-58763.42127,-2083.262178,-2083.262178,-2083.262178,-56680.15909,-56680.15909,-56680.15909,0,0,0,1282811.084
08-09-2023,1341560.281,975795.0001,1538390.613,1341560.281,1341560.281,-61172.2268,-61172.2268,-61172.2268,-292.1125006,-292.1125006,-292.1125006,-60880.11429,-60880.11429,-60880.11429,0,0,0,1280388.054
09-09-2023,1341546.056,1000114.404,1532039.015,1341546.056,1341546.056,-75940.69938,-75940.69938,-75940.69938,-11988.13793,-11988.13793,-11988.13793,-63952.56144,-63952.56144,-63952.56144,0,0,0,1265605.357
10-09-2023,1341531.832,997606.8894,1544401.584,1341531.832,1341531.832,-67517.68784,-67517.68784,-67517.68784,-1693.699043,-1693.699043,-1693.699043,-65823.98879,-65823.98879,-65823.98879,0,0,0,1274014.144
11-09-2023,1341517.607,1033771.902,1587970.58,1341517.607,1341517.607,-42715.48816,-42715.48816,-42715.48816,23730.6029,23730.6029,23730.6029,-66446.09105,-66446.09105,-66446.09105,0,0,0,1298802.119
12-09-2023,1341503.383,1003537.378,1530858.955,1341503.383,1341503.383,-75686.79141,-75686.79141,-75686.79141,-9889.707126,-9889.707126,-9889.707126,-65797.08429,-65797.08429,-65797.08429,0,0,0,1265816.591
13-09-2023,1341489.158,1013027.911,1518980.946,1341489.158,1341489.158,-61666.06497,-61666.06497,-61666.06497,2216.315886,2216.315886,2216.315886,-63882.38086,-63882.38086,-63882.38086,0,0,0,1279823.093
14-09-2023,1341474.933,1002653.427,1539226.66,1341474.933,1341474.933,-62817.86529,-62817.86529,-62817.86529,-2083.262178,-2083.262178,-2083.262178,-60734.60311,-60734.60311,-60734.60311,0,0,0,1278657.068
15-09-2023,1341460.709,1002036.328,1539571.94,1341460.709,1341460.709,-56705.04393,-56705.04393,-56705.04393,-292.1125006,-292.1125006,-292.1125006,-56412.93143,-56412.93143,-56412.93143,0,0,0,1284755.665
16-09-2023,1341446.484,1008706.147,1544897.585,1341446.484,1341446.484,-62989.93763,-62989.93763,-62989.93763,-11988.13793,-11988.13793,-11988.13793,-51001.79969,-51001.79969,-51001.79969,0,0,0,1278456.547
17-09-2023,1341432.26,1017682.448,1553523.243,1341432.26,1341432.26,-46302.6675,-46302.6675,-46302.6675,-1693.699043,-1693.699043,-1693.699043,-44608.96845,-44608.96845,-44608.96845,0,0,0,1295129.592
18-09-2023,1341418.035,1055528.427,1585904.83,1341418.035,1341418.035,-13632.41921,-13632.41921,-13632.41921,23730.6029,23730.6029,23730.6029,-37363.0221,-37363.0221,-37363.0221,0,0,0,1327785.616
19-09-2023,1341403.811,1050353.154,1563201.791,1341403.811,1341403.811,-39300.05909,-39300.05909,-39300.05909,-9889.707126,-9889.707126,-9889.707126,-29410.35197,-29410.35197,-29410.35197,0,0,0,1302103.751
20-09-2023,1341389.586,1044454.489,1579099.004,1341389.586,1341389.586,-18695.3847,-18695.3847,-18695.3847,2216.315886,2216.315886,2216.315886,-20911.70059,-20911.70059,-20911.70059,0,0,0,1322694.201
21-09-2023,1341375.361,1055526.17,1593292.841,1341375.361,1341375.361,-14121.61642,-14121.61642,-14121.61642,-2083.262178,-2083.262178,-2083.262178,-12038.35425,-12038.35425,-12038.35425,0,0,0,1327253.745
22-09-2023,1341361.137,1068506.373,1611916.002,1341361.137,1341361.137,-3260.192741,-3260.192741,-3260.192741,-292.1125006,-292.1125006,-292.1125006,-2968.080241,-2968.080241,-2968.080241,0,0,0,1338100.944
23-09-2023,1341346.912,1044534.038,1588423.364,1341346.912,1341346.912,-5869.050115,-5869.050115,-5869.050115,-11988.13793,-11988.13793,-11988.13793,6119.087819,6119.087819,6119.087819,0,0,0,1335477.862
24-09-2023,1341332.688,1069944.332,1617562.132,1341332.688,1341332.688,13351.4101,13351.4101,13351.4101,-1693.699043,-1693.699043,-1693.699043,15045.10914,15045.10914,15045.10914,0,0,0,1354684.098
25-09-2023,1341318.463,1109994.556,1641305.98,1341318.463,1341318.463,47368.73344,47368.73344,47368.73344,23730.6029,23730.6029,23730.6029,23638.13054,23638.13054,23638.13054,0,0,0,1388687.197
26-09-2023,1341304.239,1103640.467,1616915.273,1341304.239,1341304.239,21846.80251,21846.80251,21846.80251,-9889.707126,-9889.707126,-9889.707126,31736.50963,31736.50963,31736.50963,0,0,0,1363151.041
27-09-2023,1341290.014,1127139.589,1634056.941,1341290.014,1341290.014,41408.87953,41408.87953,41408.87953,2216.315886,2216.315886,2216.315886,39192.56365,39192.56365,39192.56365,0,0,0,1382698.894
28-09-2023,1341275.789,1097311.596,1648610.682,1341275.789,1341275.789,43792.68603,43792.68603,43792.68603,-2083.262178,-2083.262178,-2083.262178,45875.94821,45875.94821,45875.94821,0,0,0,1385068.476
29-09-2023,1341261.565,1115760.653,1656383.115,1341261.565,1341261.565,51384.46767,51384.46767,51384.46767,-292.1125007,-292.1125007,-292.1125007,51676.58017,51676.58017,51676.58017,0,0,0,1392646.033
30-09-2023,1341247.34,1120895.148,1637318.051,1341247.34,1341247.34,44518.89261,44518.89261,44518.89261,-11988.13793,-11988.13793,-11988.13793,56507.03054,56507.03054,56507.03054,0,0,0,1385766.233
01-10-2023,1341233.116,1140748.012,1654435.046,1341233.116,1341233.116,58610.62854,58610.62854,58610.62854,-1693.699043,-1693.699043,-1693.699043,60304.32759,60304.32759,60304.32759,0,0,0,1399843.744
02-10-2023,1341218.891,1165594.273,1701480.828,1341218.891,1341218.891,86761.72855,86761.72855,86761.72855,23730.6029,23730.6029,23730.6029,63031.12566,63031.12566,63031.12566,0,0,0,1427980.62
03-10-2023,1341204.667,1142268.282,1667728.487,1341204.667,1341204.667,54786.50502,54786.50502,54786.50502,-9889.707126,-9889.707126,-9889.707126,64676.21214,64676.21214,64676.21214,0,0,0,1395991.172
04-10-2023,1341190.442,1152014.921,1681779.323,1341190.442,1341190.442,67470.65823,67470.65823,67470.65823,2216.315886,2216.315886,2216.315886,65254.34234,65254.34234,65254.34234,0,0,0,1408661.1
05-10-2023,1341176.218,1142398.353,1652970.623,1341176.218,1341176.218,62722.14761,62722.14761,62722.14761,-2083.262178,-2083.262178,-2083.262178,64805.40979,64805.40979,64805.40979,0,0,0,1403898.365
06-10-2023,1341161.993,1133678.026,1675967.407,1341161.993,1341161.993,63100.86459,63100.86459,63100.86459,-292.1125006,-292.1125006,-292.1125006,63392.97709,63392.97709,63392.97709,0,0,0,1404262.858
07-10-2023,1341147.768,1111513.814,1649565.061,1341147.768,1341147.768,49114.0712,49114.0712,49114.0712,-11988.13793,-11988.13793,-11988.13793,61102.20914,61102.20914,61102.20914,0,0,0,1390261.84
08-10-2023,1341133.544,1130364.342,1654454.01,1341133.544,1341133.544,56343.56721,56343.56721,56343.56721,-1693.699043,-1693.699043,-1693.699043,58037.26626,58037.26626,58037.26626,0,0,0,1397477.111
09-10-2023,1341119.319,1145750.073,1666920.956,1341119.319,1341119.319,78048.83178,78048.83178,78048.83178,23730.6029,23730.6029,23730.6029,54318.22888,54318.22888,54318.22888,0,0,0,1419168.151
10-10-2023,1341105.095,1135065.442,1646980.45,1341105.095,1341105.095,40187.93051,40187.93051,40187.93051,-9889.707126,-9889.707126,-9889.707126,50077.63763,50077.63763,50077.63763,0,0,0,1381293.025
11-10-2023,1341090.87,1111655.438,1645143.234,1341090.87,1341090.87,47673.05834,47673.05834,47673.05834,2216.315886,2216.315886,2216.315886,45456.74245,45456.74245,45456.74245,0,0,0,1388763.928
12-10-2023,1341076.646,1122183.851,1637584.845,1341076.646,1341076.646,38518.29974,38518.29974,38518.29974,-2083.262178,-2083.262178,-2083.262178,40601.56192,40601.56192,40601.56192,0,0,0,1379594.945
13-10-2023,1341062.421,1116328.698,1650810.95,1341062.421,1341062.421,35366.74591,35366.74591,35366.74591,-292.1125006,-292.1125006,-292.1125006,35658.85841,35658.85841,35658.85841,0,0,0,1376429.167
14-10-2023,1341048.196,1089131.014,1629366.554,1341048.196,1341048.196,18783.99877,18783.99877,18783.99877,-11988.13793,-11988.13793,-11988.13793,30772.1367,30772.1367,30772.1367,0,0,0,1359832.195
15-10-2023,1341033.972,1105535.149,1639787.961,1341033.972,1341033.972,24384.07335,24384.07335,24384.07335,-1693.699043,-1693.699043,-1693.699043,26077.77239,26077.77239,26077.77239,0,0,0,1365418.045
16-10-2023,1341019.747,1122066.181,1658915.319,1341019.747,1341019.747,45431.97554,45431.97554,45431.97554,23730.6029,23730.6029,23730.6029,21701.37265,21701.37265,21701.37265,0,0,0,1386451.723
17-10-2023,1341005.523,1069348.48,1617554.286,1341005.523,1341005.523,7864.758007,7864.758007,7864.758007,-9889.707126,-9889.707126,-9889.707126,17754.46513,17754.46513,17754.46513,0,0,0,1348870.281
18-10-2023,1340991.298,1110413.025,1638775.928,1340991.298,1340991.298,16547.91762,16547.91762,16547.91762,2216.315886,2216.315886,2216.315886,14331.60174,14331.60174,14331.60174,0,0,0,1357539.216
